Three-objective 20-job 20-machine Problem

The number of solutions	548

obj1	obj2	obj3		

2245	794	34291		
2245	795	34137		
2245	797	32991		
2246	783	33436		
2252	777	34287		
2257	789	33346		
2258	670	34220		
2258	788	33278		
2258	849	32914		
2260	812	32947		
2262	591	33351
2263	485	33688
2264	577	33380
2264	794	33244
2265	485	33507
2265	577	33156
2269	497	33187
2272	822	32938
2273	671	33056
2273	884	32900
2274	483	33804
2274	910	32820
2275	485	33480
2277	626	33103
2278	774	32958
2278	799	32869
2280	473	33737
2280	622	32921
2280	778	32843
2281	584	33068
2282	461	33449
2282	918	32814
2283	500	33115
2283	508	33098
2284	920	32776
2285	358	34681
2285	438	34307
2285	461	33409
2285	758	32914
2286	386	33926
2287	439	33614
2288	342	34023
2288	386	33904
2288	924	32739
2289	341	34009
2289	380	33863
2289	415	33668
2289	461	33395
2289	903	32842
2290	439	33580
2290	486	33375
2291	456	33285
2291	694	32875
2291	905	32781
2292	415	33594
2292	507	33014
2292	676	32869
2293	567	32989
2294	453	33377
2295	377	33946
2295	452	33457
2295	490	33262
2295	611	32867
2296	401	33842
2296	506	33113
2296	846	32840
2297	342	33893
2297	377	33595
2298	309	34824
2298	327	33945
2298	579	32982
2298	892	32818
2299	452	33201
2299	807	32826
2299	853	32798
2299	854	32782
2299	891	32723
2300	400	33447
2300	506	33083
2301	426	33383
2301	645	32846
2301	698	32802
2301	718	32765
2301	736	32759
2301	892	32715
2302	369	33875
2302	553	32996
2303	285	34364
2304	502	33107
2304	659	32794
2304	903	32706
2305	611	32760
2305	723	32733
2306	371	33565
2306	427	33334
2306	506	33059
2306	542	32877
2306	559	32869
2307	352	33664
2308	502	33077
2309	400	33420
2309	475	33184
2310	305	34350
2310	312	34233
2310	318	34044
2310	352	33626
2310	452	33155
2311	969	32681
2312	309	34070
2312	327	33800
2312	368	33609
2312	502	33020
2312	735	32719
2312	1067	32645
2313	279	34730
2314	316	34030
2314	416	33412
2314	450	33174
2314	494	33078
2315	313	33788
2316	272	34667
2316	377	33507
2316	808	32684
2317	290	34236
2317	347	33452
2317	703	32751
2317	955	32679
2317	968	32669
2318	308	33950
2318	392	33451
2318	406	33417
2318	810	32593
2319	272	34662
2319	284	34452
2319	421	33381
2319	726	32713
2320	290	34136
2320	344	33762
2321	278	34459
2321	340	33781
2321	377	33432
2322	277	34609
2322	303	33946
2322	720	32703
2323	265	34632
2323	274	34392
2323	278	34258
2324	253	34277
2324	290	34074
2324	445	33279
2324	449	33150
2324	452	33141
2324	480	33084
2324	726	32682
2325	222	34781
2325	288	33937
2325	342	33643
2325	677	32719
2326	310	33879
2326	392	33423
2327	207	34776
2327	535	32834
2327	790	32646
2328	265	34061
2328	400	33415
2329	700	32716
2329	735	32650
2329	804	32594
2330	248	34605
2330	339	33757
2330	341	33709
2330	426	33358
2330	440	33296
2330	514	32953
2331	197	34692
2331	288	33879
2331	342	33548
2331	733	32679
2331	945	32585
2332	194	34768
2332	327	33729
2333	464	33087
2333	502	33008
2334	207	34332
2334	308	33851
2334	400	33408
2334	407	33370
2334	439	33329
2335	185	34906
2335	246	34294
2335	400	33406
2336	318	33769
2336	406	33386
2336	425	33368
2336	757	32632
2336	791	32622
2336	812	32581
2338	179	35280
2338	311	33759
2338	378	33400
2338	496	33066
2339	183	34730
2339	187	34679
2339	671	32706
2339	735	32594
2340	180	34941
2340	192	34335
2340	249	33955
2340	416	33324
2341	176	35263
2341	303	33869
2341	342	33545
2341	609	32826
2341	733	32673
2342	264	33939
2342	327	33690
2342	720	32699
2343	303	33841
2343	609	32751
2343	819	32570
2343	935	32568
2344	182	34535
2344	464	33077
2344	526	32952
2345	148	35264
2345	159	34870
2345	288	33834
2345	493	33075
2345	797	32592
2345	876	32495
2346	245	34271
2346	822	32568
2347	325	33758
2347	375	33451
2347	496	33044
2347	503	32917
2347	790	32582
2348	342	33522
2348	400	33342
2348	824	32553
2349	246	34247
2349	493	33053
2349	496	33041
2349	784	32588
2349	825	32534
2350	342	33512
2350	418	33311
2350	666	32717
2351	139	34565
2351	337	33573
2351	364	33435
2352	228	34129
2352	288	33809
2352	489	33063
2352	493	32995
2353	671	32702
2353	734	32672
2354	325	33740
2354	465	33076
2355	342	33508
2356	671	32689
2357	337	33570
2357	342	33498
2357	464	33032
2357	516	32884
2357	790	32566
2358	129	35082
2358	228	34105
2358	432	33297
2358	726	32661
2359	103	36165
2359	128	34503
2359	264	33907
2359	325	33733
2359	726	32609
2359	784	32580
2360	288	33793
