Three-objective 60-job 20-machine Problem

The number of solutions	381

obj1	obj2	obj3		

4481	3029	177702		
4482	2769	174614		
4494	2405	174437		
4495	2050	174391		
4495	2826	173918		
4506	2022	175392		
4510	2021	174767		
4516	1893	174739		
4516	1912	174323		
4518	2814	172867		
4530	2651	173571
4531	2805	173557
4532	1822	175776
4533	1811	175646
4535	2373	173505
4535	2528	172949
4536	1705	174947
4542	1658	173515
4542	2488	173466
4543	1495	178708
4543	1497	178309
4544	1562	175171
4546	1448	175622
4546	1497	175399
4546	1652	175133
4546	2282	173511
4547	1127	175875
4547	1228	175768
4550	1338	175211
4550	2662	172938
4551	1562	174720
4551	1658	173509
4553	2388	172934
4558	1318	175552
4559	2294	172877
4560	982	178671
4562	1075	176785
4562	1175	175107
4565	1658	173457
4566	1048	176673
4566	1553	174840
4567	1301	175009
4568	998	177562
4568	1009	176027
4569	954	175820
4569	1501	174970
4571	1051	175624
4572	1301	174877
4573	1481	174866
4574	2018	173305
4574	2024	173137
4576	985	175377
4577	1035	175302
4577	1414	174848
4577	1459	174780
4577	1609	174389
4578	819	176524
4578	1897	173422
4578	1919	173158
4579	1099	175203
4579	1647	174216
4579	1654	174130
4580	550	179166
4581	798	176001
4581	1459	174576
4581	2163	172995
4582	1589	174404
4582	1590	173715
4583	1054	175214
4584	572	177429
4585	555	178561
4585	794	175448
4585	1050	175299
4585	1299	175006
4585	1589	174306
4586	985	175198
4589	1077	174918
4589	1287	174735
4591	1607	173589
4593	1315	174392
4594	741	176836
4594	1077	174733
4594	1590	173449
4595	1087	174587
4595	1589	174094
4596	1586	173958
4596	1708	173343
4599	707	176906
4599	1301	174280
4603	585	177236
4603	987	175094
4603	1291	174442
4604	1292	173840
4605	754	176710
4608	733	176267
4608	977	174556
4608	2294	172851
4609	693	177209
4610	434	179031
4610	517	178347
4610	1099	174392
4612	491	176794
4612	701	175868
4612	909	174687
4614	770	175679
4614	1281	173497
4615	396	180653
4615	464	178195
4615	908	175281
4617	1017	174541
4618	396	180368
4618	435	178512
4621	675	176728
4621	685	176595
4623	657	176266
4623	705	175852
4623	1244	174297
4623	2067	172966
4624	701	175493
4624	788	175220
4624	1590	173373
4625	701	175320
4626	639	176536
4626	908	174965
4627	464	177829
4627	1101	174163
4628	2666	172828
4629	1017	174304
4630	382	181262
4631	639	176086
4632	2360	172838
4633	378	180965
4633	1624	173152
4634	701	175163
4634	1035	173872
4636	351	180498
4636	396	180038
4637	821	175041
4637	908	174814
4638	597	176427
4639	478	177413
4640	909	174627
4641	818	174909
4641	896	174533
4642	909	174463
4644	472	177041
4644	864	174522
4644	1132	173818
4645	2669	172633
4646	594	176702
4647	491	176714
4647	909	174293
4647	1014	174125
4647	1590	173314
4649	2492	172827
4649	2595	172566
4650	377	180302
4650	2545	172702
4650	2549	172669
4651	425	179682
4651	864	174480
4652	765	175054
4652	774	174976
4652	2294	172778
4653	579	175910
4653	824	174808
4654	579	175595
4654	1847	173098
4655	1648	173129
4656	407	179444
4656	1642	173147
4657	639	175386
4658	639	175121
4658	701	174809
4658	1919	172936
4658	2067	172776
4660	1035	173690
4660	1642	172650
4661	407	179287
4661	1637	173112
4661	1676	172366
4662	422	179099
4662	969	174254
4662	1598	173233
4662	1642	172581
4663	407	179099
4663	796	174623
4663	1676	172291
4664	1624	173084
4668	407	178226
4668	568	176136
4668	1624	173055
4668	1641	172881
4670	1483	173479
4672	373	180466
4672	548	176540
4673	451	177972
4674	351	178825
4675	324	179240
4676	701	174547
4677	373	177949
4677	858	174237
4678	1107	173618
4679	315	181541
4680	845	174388
4680	1458	173430
4680	1483	173386
4680	1635	173010
4682	304	181423
4682	1132	173594
4683	972	174042
4683	1519	173297
4684	334	178936
4685	319	181250
4685	969	174225
4685	1519	173281
4685	1637	172975
4685	3272	172172
4689	1132	173579
4690	1008	173754
4691	1642	172566
4692	615	175421
4692	852	174145
4692	1634	172860
4693	287	182121
4693	333	178969
4694	848	174262
4695	293	181084
4696	287	179693
4696	333	178769
4697	846	173817
4697	1744	172129
4698	278	180570
4698	281	180047
4698	783	174463
4699	1676	172256
4700	615	175200
4700	620	175014
4700	1403	173485
4700	1459	173254
4701	328	179073
4701	467	177719
4701	1362	173476
4701	1417	173447
4701	3401	171606
4702	275	180847
4702	1371	173079
4703	472	176981
4703	824	174287
4704	1320	173146
4705	297	179564
4705	567	176217
4705	1179	173470
4706	484	176365
4706	1681	172247
4709	1306	173365
4710	1306	173246
4710	1314	173172
4711	404	177903
4711	1321	173043
4713	1319	173044
4714	464	177751
4714	1319	172970
4717	810	174423
4718	555	176306
4718	1364	172825
4719	297	179184
4722	273	183414
4724	830	174184
4724	846	173812
4724	1642	172449
4724	1654	172434
4725	785	174389
4725	846	173800
4726	283	179814
4727	324	179098
4728	846	173790
4729	273	182652
4730	333	178436
4730	429	177785
4731	333	178280
4732	278	180470
4733	548	176172
4734	429	177455
4734	472	176174
4735	612	175266
4735	615	175110
4739	288	179593
4741	271	182610
4741	548	175897
4742	785	174270
4745	273	181144
4750	259	181917
4751	768	174472
4757	283	179503
4764	259	181637
4767	1066	173593
4768	275	180832
4770	604	175564
4772	333	178195
4775	328	178870
4777	328	178718
4782	283	179377
4782	472	176166
4783	548	175826
4785	258	183653
4797	407	177701
4798	234	184177
4802	768	174469
4806	236	183079
4807	333	178161
4808	259	181451
4808	484	176070
4810	273	181027
4811	231	186572
4812	283	179316
4815	213	185199
4817	315	179143
4818	313	179085
4823	184	187712
4823	1035	173599
4824	208	185680
4824	229	184963
4824	266	181087
4825	232	183609
4826	184	187213
4826	236	182864
4827	232	183433
4830	213	184855
4832	204	186256
4840	236	182711
4840	263	181434
4841	198	186514
4841	205	185786
4843	184	187084
4845	184	186457
4846	259	181317
4848	259	181074
4850	198	185160
4850	201	184770
4850	259	180851
4853	222	184649
4857	184	186446
4863	138	189565
4865	194	186054
4867	223	183919
4868	184	186428
4868	185	185902
4868	194	185724
4869	184	186426
4873	184	186400
4874	164	187607
4877	198	185001
4877	217	184520
4877	232	183373
4883	184	186355
4883	204	184698
4885	184	186310
4892	138	188892
4892	204	184528
4893	223	183530
4895	194	185565
4902	182	187270
4906	184	186212
4907	184	186156
4909	184	186021
4923	184	185996
4923	205	184399
4924	165	187489
4930	138	188891
4931	204	184186
4933	178	187220
4939	138	188868
4941	157	186992
4961	103	190915
4970	138	188814
4974	156	188494
4976	182	186776
4984	157	186947
4986	156	188277
4988	138	188783
